1	233 
2	97 
3	182 
4	111 
5	252 
6	17 
7	8 
8	168 
9	18 
10	97 
11	124 
12	45 
13	102 
14	131 
15	218 
16	226 
17	216 
18	90 
19	72 
20	164 
21	187 
22	103 
23	138 
24	230 
25	302 
26	167 
27	163 
28	236 
29	26 
30	252 
31	286 
32	98 
33	261 
34	290 
35	16 
36	54 
37	235 
38	115 
39	174 
40	303 
41	274 
42	213 
43	65 
44	42 
45	78 
46	89 
47	285 
48	212 
49	23 
50	288 
51	238 
52	66 
53	107 
54	208 
55	196 
56	48 
57	277 
58	164 
59	26 
60	228 
61	129 
62	245 
63	93 
64	65 
65	152 
66	150 
67	282 
68	227 
69	129 
70	235 
71	127 
72	176 
73	244 
74	232 
75	7 
76	179 
77	279 
78	243 
79	179 
80	255 
81	150 
82	223 
83	49 
84	206 
85	3 
86	171 
87	18 
88	157 
89	283 
90	53 
91	94 
92	268 
93	96 
94	70 
95	129 
96	268 
97	92 
98	33 
99	194 
100	213 
101	210 
102	173 
103	77 
104	171 
105	269 
106	115 
107	124 
108	80 
109	166 
110	40 
111	20 
112	117 
113	227 
114	305 
115	302 
116	243 
117	217 
118	278 
119	159 
120	92 
121	77 
122	52 
123	293 
124	107 
125	68 
126	74 
127	174 
128	156 
129	251 
130	202 
131	288 
132	18 
133	19 
134	37 
135	27 
136	195 
137	102 
138	11 
139	133 
140	20 
141	102 
142	225 
143	135 
144	102 
145	282 
146	126 
147	74 
148	64 
149	175 
150	165 
151	86 
152	206 
153	133 
154	259 
155	9 
156	252 
157	59 
158	141 
159	75 
160	190 
161	297 
162	146 
163	235 
164	146 
165	223 
166	54 
167	52 
168	128 
169	172 
170	117 
171	14 
172	37 
173	272 
174	119 
175	103 
176	193 
177	129 
178	272 
179	294 
180	259 
181	198 
182	278 
183	156 
184	174 
185	195 
186	96 
187	282 
188	20 
189	218 
190	44 
191	208 
192	191 
193	34 
194	86 
195	255 
196	299 
197	243 
198	28 
199	298 
200	260 
201	170 
202	245 
203	45 
204	39 
205	273 
206	158 
207	237 
208	66 
209	60 
210	170 
211	96 
212	213 
213	159 
214	116 
215	97 
216	194 
217	79 
218	260 
219	152 
220	229 
221	14 
222	226 
223	189 
224	200 
225	60 
226	207 
227	177 
228	103 
229	72 
230	72 
231	169 
232	288 
233	305 
234	114 
235	142 
236	12 
237	35 
238	271 
239	106 
240	72 
241	304 
242	287 
243	29 
244	16 
245	240 
246	217 
247	209 
248	4 
249	250 
250	54 
251	214 
252	79 
253	51 
254	123 
255	250 
256	254 
257	112 
258	187 
259	135 
260	76 
261	128 
262	294 
263	177 
264	214 
265	170 
266	86 
267	295 
268	157 
269	208 
270	243 
271	61 
272	301 
273	214 
274	179 
275	114 
276	38 
277	186 
278	210 
279	115 
280	235 
281	101 
282	222 
283	189 
284	299 
285	118 
286	258 
287	107 
288	211 
289	175 
290	282 
291	170 
292	287 
293	215 
294	222 
295	254 
296	134 
297	43 
298	284 
299	29 
300	211 
301	41 
302	170 
303	219 
304	19 
305	37 
306	64 
307	6 
308	44 
309	63 
310	187 
311	140 
312	224 
313	248 
314	126 
315	166 
316	202 
317	100 
318	131 
319	175 
320	241 
321	157 
322	271 
323	96 
324	269 
325	307 
326	178 
327	9 
328	254 
329	289 
330	242 
331	303 
332	217 
333	232 
334	262 
335	118 
336	306 
337	36 
338	248 
339	72 
340	283 
341	288 
342	241 
343	125 
344	261 
345	9 
346	45 
347	210 
348	86 
349	74 
350	110 
351	226 
352	226 
353	279 
354	136 
355	263 
356	306 
357	74 
358	49 
359	74 
360	141 
361	237 
362	15 
363	37 
364	172 
365	90 
366	175 
367	36 
368	223 
369	74 
370	23 
371	289 
372	86 
373	1 
374	238 
375	143 
376	126 
377	157 
378	297 
379	269 
380	127 
381	32 
382	59 
383	246 
384	79 
385	37 
386	97 
387	75 
388	144 
389	237 
390	188 
391	203 
392	176 
393	263 
394	178 
395	13 
396	151 
397	212 
398	307 
399	102 
400	204 
401	79 
402	203 
403	177 
404	66 
405	247 
406	157 
407	243 
408	294 
409	52 
410	248 
411	176 
412	91 
413	159 
414	202 
415	127 
416	190 
417	306 
418	154 
419	69 
420	70 
421	204 
422	177 
423	226 
424	100 
425	208 
426	179 
427	21 
428	280 
429	160 
430	230 
431	124 
432	146 
433	284 
434	39 
435	211 
436	220 
437	30 
438	182 
439	123 
440	48 
441	40 
442	73 
443	295 
444	245 
445	226 
446	76 
447	49 
448	68 
449	150 
450	223 
451	62 
452	146 
453	80 
454	192 
455	217 
456	42 
457	28 
458	72 
459	176 
460	29 
461	166 
462	155 
463	301 
464	109 
465	100 
466	31 
467	52 
468	210 
469	221 
470	66 
471	122 
472	191 
473	31 
474	16 
475	233 
476	59 
477	108 
478	43 
479	149 
480	197 
481	181 
482	137 
483	259 
484	42 
485	185 
486	123 
487	145 
488	101 
489	100 
490	105 
491	277 
492	287 
493	277 
494	294 
495	87 
496	70 
497	61 
498	112 
499	240 
500	81 
501	287 
502	191 
503	254 
504	12 
505	232 
506	77 
507	248 
508	100 
509	297 
510	9 
511	301 
512	194 
513	119 
514	239 
515	269 
516	202 
517	155 
518	168 
