degree distribution (probability density function of the degree in logarithmic bins) 
10.8701	0.104393
13.874	0.0482256
17.373	0.0337745
22.1886	0.0247375
28.4134	0.0121619
35.1944	0.00867129
44.5456	0.00542297
56.473	0.00342144
70.8085	0.00201382
88.0714	0.00108911
100	1.54485e-05

degree distribution (degree-occurrences) 
10	0.1097
11	0.086
12	0.0746
13	0.0618
14	0.0534
15	0.042
16	0.0392
17	0.0374
18	0.0331
19	0.0289
20	0.0299
21	0.0232
22	0.0198
23	0.0201
24	0.0174
25	0.0174
26	0.0146
27	0.0127
28	0.0143
29	0.013
30	0.0119
31	0.0126
32	0.0107
33	0.01
34	0.0101
35	0.0098
36	0.0074
37	0.0077
38	0.008
39	0.0073
40	0.0063
41	0.0068
42	0.0058
43	0.0057
44	0.005
45	0.0045
46	0.0048
47	0.004
48	0.0032
49	0.0043
50	0.0055
51	0.0041
52	0.0043
53	0.0026
54	0.0042
55	0.0044
56	0.0036
57	0.0035
58	0.0034
59	0.0037
60	0.0027
61	0.0026
62	0.003
63	0.0023
64	0.0022
65	0.0027
66	0.002
67	0.0024
68	0.0029
69	0.0024
70	0.0024
71	0.0016
72	0.0017
73	0.0019
74	0.0022
75	0.0026
76	0.0016
77	0.0013
78	0.0015
79	0.0015
80	0.002
81	0.0018
82	0.0014
83	0.0018
84	0.0015
85	0.0007
86	0.001
87	0.0007
88	0.0009
89	0.0016
90	0.0005
91	0.001
92	0.001
93	0.0014
94	0.001
95	0.0007
96	0.0012
97	0.0011
98	0.0007
99	0.0004
100	0.0004


--------------------------------------
community distribution (size-occurrences)
45	0.00628931
46	0.0503145
47	0.0880503
48	0.0566038
49	0.0943396
50	0.0377358
51	0.0440252
53	0.0440252
57	0.081761
58	0.00628931
61	0.0314465
62	0.0188679
65	0.0188679
66	0.0125786
67	0.0125786
68	0.00628931
69	0.0440252
70	0.00628931
71	0.0125786
73	0.0377358
74	0.0188679
76	0.00628931
77	0.0440252
79	0.0251572
81	0.0251572
82	0.00628931
83	0.0691824
84	0.0314465
87	0.00628931
89	0.0503145
91	0.00628931


--------------------------------------
mixing parameter
0	0.0022
0.0510915	0.0035
0.0623973	0.0535
0.0752947	0.103
0.0890288	0.2631
0.101392	0.3178
0.114646	0.1132
0.128484	0.0673
0.142112	0.0306
0.15401	0.0196
0.166651	0.017
0.181818	0.0089
0.2	0.0001
0.214286	0.0001
0.272727	0.0001

--------------------------------------
