1	7 
2	13 
3	27 
4	27 
5	4 
6	28 
7	25 
8	9 
9	2 
10	16 
11	5 
12	17 
13	27 
14	22 
15	1 
16	9 
17	13 
18	27 
19	6 
20	6 
21	26 
22	23 
23	19 
24	26 
25	12 
26	23 
27	15 
28	15 
29	9 
30	23 
31	5 
32	15 
33	23 
34	11 
35	25 
36	6 
37	4 
38	10 
39	18 
40	21 
41	1 
42	23 
43	17 
44	12 
45	9 
46	7 
47	11 
48	1 
49	5 
50	26 
51	6 
52	16 
53	9 
54	27 
55	15 
56	21 
57	22 
58	23 
59	4 
60	5 
61	26 
62	9 
63	21 
64	24 
65	17 
66	14 
67	13 
68	15 
69	7 
70	9 
71	4 
72	12 
73	8 
74	21 
75	26 
76	7 
77	17 
78	8 
79	4 
80	24 
81	8 
82	26 
83	25 
84	20 
85	3 
86	9 
87	27 
88	8 
89	21 
90	18 
91	17 
92	27 
93	11 
94	7 
95	17 
96	5 
97	28 
98	27 
99	10 
100	9 
101	5 
102	4 
103	17 
104	16 
105	5 
106	3 
107	17 
108	27 
109	1 
110	9 
111	28 
112	17 
113	25 
114	20 
115	13 
116	10 
117	9 
118	23 
119	24 
120	13 
121	10 
122	23 
123	20 
124	19 
125	26 
126	18 
127	8 
128	4 
129	2 
130	26 
131	28 
132	19 
133	28 
134	13 
135	21 
136	7 
137	8 
138	27 
139	24 
140	3 
141	11 
142	27 
143	6 
144	16 
145	19 
146	28 
147	19 
148	14 
149	23 
150	12 
151	17 
152	6 
153	7 
154	27 
155	2 
156	5 
157	20 
158	2 
159	27 
160	9 
161	27 
162	13 
163	10 
164	25 
165	3 
166	21 
167	7 
168	4 
169	27 
170	18 
171	27 
172	1 
173	21 
174	13 
175	7 
176	17 
177	27 
178	5 
179	17 
180	17 
181	10 
182	25 
183	27 
184	6 
185	8 
186	13 
187	7 
188	16 
189	27 
190	19 
191	25 
192	15 
193	2 
194	11 
195	4 
196	13 
197	7 
198	28 
199	4 
200	19 
201	5 
202	8 
203	22 
204	28 
205	6 
206	21 
207	3 
208	24 
209	5 
210	15 
211	14 
212	16 
213	18 
214	28 
215	26 
216	27 
217	23 
218	25 
219	22 
220	28 
221	14 
222	27 
223	26 
224	11 
225	15 
226	7 
227	14 
228	20 
229	1 
230	25 
231	28 
232	12 
233	26 
234	3 
235	6 
236	10 
237	7 
238	13 
239	23 
240	24 
241	13 
242	8 
243	27 
244	11 
245	10 
246	16 
247	10 
248	22 
249	26 
250	6 
251	17 
252	26 
