1	17 
2	27 
3	24 
4	4 
5	7 
6	2 
7	17 
8	8 
9	24 
10	28 
11	16 
12	19 
13	10 
14	28 
15	25 
16	25 
17	24 
18	24 
19	26 
20	13 
21	28 
22	2 
23	12 
24	5 
25	1 
26	13 
27	26 
28	21 
29	18 
30	17 
31	21 
32	15 
33	7 
34	17 
35	26 
36	8 
37	17 
38	19 
39	26 
40	18 
41	5 
42	17 
43	26 
44	23 
45	28 
46	14 
47	24 
48	15 
49	19 
50	20 
51	16 
52	18 
53	10 
54	24 
55	14 
56	18 
57	21 
58	26 
59	26 
60	14 
61	21 
62	6 
63	17 
64	18 
65	16 
66	24 
67	23 
68	25 
69	12 
70	6 
71	19 
72	28 
73	29 
74	26 
75	29 
76	19 
77	13 
78	10 
79	2 
80	7 
81	24 
82	21 
83	5 
84	14 
85	12 
86	13 
87	13 
88	27 
89	8 
90	12 
91	13 
92	5 
93	1 
94	7 
95	12 
96	13 
97	20 
98	28 
99	3 
100	29 
101	29 
102	4 
103	27 
104	20 
105	27 
106	1 
107	11 
108	13 
109	10 
110	3 
111	12 
112	4 
113	28 
114	15 
115	28 
116	8 
117	22 
118	25 
119	25 
120	10 
121	2 
122	27 
123	16 
124	13 
125	4 
126	8 
127	28 
128	17 
129	20 
130	27 
131	5 
132	10 
133	19 
134	2 
135	10 
136	4 
137	1 
138	14 
139	2 
140	15 
141	4 
142	5 
143	22 
144	13 
145	12 
146	10 
147	5 
148	17 
149	25 
150	15 
151	16 
152	18 
153	13 
154	20 
155	29 
156	13 
157	7 
158	16 
159	13 
160	17 
161	24 
162	27 
163	7 
164	2 
165	28 
166	10 
167	14 
168	29 
169	17 
170	22 
171	18 
172	18 
173	16 
174	24 
175	22 
176	14 
177	19 
178	6 
179	14 
180	23 
181	28 
182	20 
183	13 
184	25 
185	24 
186	3 
187	2 
188	29 
189	12 
190	9 
191	6 
192	4 
193	12 
194	28 
195	9 
196	15 
197	29 
198	21 
199	22 
200	16 
201	1 
202	21 
203	3 
204	21 
205	17 
206	22 
207	17 
208	19 
209	16 
210	8 
211	2 
212	29 
213	24 
214	25 
215	23 
216	16 
217	17 
218	26 
219	25 
220	15 
221	19 
222	12 
223	16 
224	17 
225	21 
226	7 
227	15 
228	7 
229	21 
230	7 
231	15 
232	16 
233	2 
234	12 
235	11 
236	25 
237	22 
238	27 
239	15 
240	21 
241	15 
242	15 
243	15 
244	11 
245	28 
246	18 
247	17 
248	27 
249	28 
250	12 
251	12 
252	24 
253	28 
254	27 
255	22 
256	1 
257	14 
258	11 
259	22 
260	17 
261	14 
262	18 
263	17 
264	14 
265	1 
266	24 
267	12 
268	15 
269	10 
270	6 
271	26 
272	5 
273	10 
274	3 
275	12 
276	26 
277	8 
278	20 
279	17 
280	14 
281	26 
282	24 
283	21 
284	2 
285	4 
286	29 
287	12 
288	25 
289	28 
290	27 
291	1 
292	27 
293	5 
294	22 
295	23 
296	22 
297	26 
298	17 
299	5 
300	24 
301	21 
302	19 
303	21 
304	21 
305	16 
306	28 
307	24 
308	10 
309	25 
310	2 
311	23 
312	4 
313	15 
314	29 
315	10 
316	10 
317	29 
318	25 
319	4 
320	29 
321	11 
322	16 
323	26 
324	18 
325	11 
326	24 
327	5 
328	11 
329	12 
330	19 
331	10 
332	21 
333	16 
334	28 
335	1 
336	21 
337	26 
338	21 
339	29 
340	9 
341	5 
342	26 
343	5 
344	23 
345	9 
346	11 
347	16 
348	10 
349	24 
350	15 
351	17 
352	4 
353	6 
354	26 
355	21 
356	2 
357	26 
358	19 
359	9 
360	22 
361	25 
362	13 
363	26 
364	23 
365	13 
366	27 
367	21 
368	19 
369	12 
370	15 
371	7 
372	26 
373	20 
374	28 
375	24 
376	18 
377	8 
378	13 
379	15 
380	22 
381	4 
382	6 
383	6 
384	13 
385	20 
386	13 
387	10 
388	24 
389	26 
390	14 
391	13 
392	7 
393	14 
394	19 
395	25 
396	13 
397	13 
398	13 
399	24 
400	10 
401	2 
402	18 
403	25 
404	6 
405	27 
406	8 
407	2 
408	20 
409	23 
410	29 
411	8 
412	20 
413	9 
414	6 
415	18 
416	4 
417	17 
418	14 
419	8 
420	6 
421	23 
422	24 
423	29 
424	8 
425	15 
426	12 
427	7 
428	15 
429	23 
430	20 
431	20 
432	19 
433	3 
434	17 
435	25 
436	18 
437	16 
438	28 
439	26 
440	24 
441	27 
442	1 
443	25 
444	25 
445	17 
446	7 
447	23 
448	2 
449	12 
450	16 
451	28 
452	21 
453	29 
454	24 
455	21 
456	24 
457	20 
458	6 
459	1 
460	27 
461	15 
462	25 
463	21 
464	17 
465	13 
466	27 
467	21 
468	26 
469	11 
470	20 
471	24 
472	24 
473	22 
474	24 
475	21 
476	24 
477	25 
478	9 
479	25 
480	13 
481	22 
482	17 
483	24 
484	23 
485	23 
486	18 
487	11 
488	2 
489	15 
490	27 
491	17 
492	15 
493	27 
494	15 
495	15 
496	21 
497	6 
498	23 
499	22 
500	7 
501	9 
502	12 
503	24 
504	22 
505	28 
506	9 
507	26 
508	19 
509	28 
510	29 
511	21 
512	27 
513	6 
514	29 
515	21 
516	25 
517	13 
518	24 
519	7 
520	16 
521	5 
522	12 
523	6 
524	25 
525	5 
526	1 
527	25 
528	2 
529	23 
530	9 
531	7 
532	28 
533	8 
534	15 
535	22 
536	5 
537	28 
538	26 
539	16 
540	3 
541	22 
542	22 
543	18 
544	10 
545	18 
546	25 
547	17 
548	23 
549	14 
550	13 
551	21 
552	8 
553	6 
554	3 
555	25 
556	14 
557	24 
558	6 
559	29 
560	13 
561	24 
562	4 
563	16 
564	28 
565	12 
566	21 
567	7 
568	8 
569	27 
570	24 
571	15 
572	26 
573	11 
574	18 
575	15 
576	7 
577	21 
578	10 
579	24 
580	12 
581	7 
582	4 
583	13 
584	12 
585	28 
586	14 
587	18 
588	29 
589	7 
590	5 
591	10 
592	21 
593	29 
594	22 
595	24 
596	15 
597	28 
598	23 
599	23 
600	2 
601	2 
602	2 
603	29 
604	5 
605	3 
606	15 
607	27 
608	15 
609	27 
610	12 
611	4 
612	7 
613	24 
614	11 
615	17 
616	13 
617	24 
618	13 
619	24 
620	17 
621	22 
622	25 
623	27 
624	4 
625	18 
626	7 
627	7 
628	22 
629	10 
630	26 
631	24 
632	6 
633	10 
634	28 
635	11 
636	18 
637	3 
638	27 
639	24 
640	7 
641	6 
642	7 
643	26 
644	17 
645	18 
646	11 
647	26 
648	18 
649	26 
650	6 
651	25 
652	25 
653	6 
654	14 
655	12 
656	19 
657	7 
658	6 
659	13 
660	18 
661	4 
662	26 
663	6 
664	4 
665	8 
666	22 
667	29 
668	13 
669	8 
670	5 
671	7 
672	15 
673	14 
674	27 
675	18 
676	22 
677	9 
678	27 
679	10 
680	16 
681	13 
682	18 
683	15 
684	2 
685	5 
686	25 
687	20 
688	16 
