degree distribution (probability density function of the degree in logarithmic bins) 
7.43069	0.176935
9.41222	0.0910691
11.4545	0.0507636
13.8841	0.043088
16.9153	0.023688
20.3593	0.017664
24.8511	0.0123486
30.3063	0.00758764
37.23	0.00581049
45.619	0.0032943

degree distribution (degree-occurrences) 
7	0.1532
8	0.1159
9	0.0991
10	0.0695
11	0.0624
12	0.052
13	0.0468
14	0.0383
15	0.0331
16	0.0296
17	0.0266
18	0.0229
19	0.0216
20	0.0178
21	0.0174
22	0.015
23	0.0148
24	0.0125
25	0.0116
26	0.0114
27	0.0108
28	0.0093
29	0.0087
30	0.0066
31	0.0081
32	0.0058
33	0.0072
34	0.0065
35	0.0049
36	0.0067
37	0.0051
38	0.0062
39	0.004
40	0.0052
41	0.004
42	0.0031
43	0.0035
44	0.0049
45	0.0033
46	0.0033
47	0.0039
48	0.0029
49	0.0029
50	0.0016


--------------------------------------
community distribution (size-occurrences)
225	0.0357143
241	0.0357143
258	0.0357143
265	0.0357143
277	0.0714286
296	0.0357143
298	0.0357143
306	0.0357143
327	0.0357143
334	0.0357143
335	0.0357143
337	0.0714286
339	0.0357143
344	0.0357143
361	0.0357143
363	0.0357143
370	0.0357143
398	0.0357143
413	0.0357143
437	0.0357143
438	0.0357143
439	0.0357143
459	0.0357143
466	0.0357143
485	0.0357143
575	0.0357143


--------------------------------------
mixing parameter
0	0.3527
0.0280714	0.0071
0.0352452	0.0385
0.0444664	0.0851
0.0544024	0.1129
0.0645368	0.0753
0.0741186	0.0665
0.083387	0.0405
0.0910451	0.0382
0.1	0.0378
0.111111	0.0457
0.125	0.0457
0.142857	0.0538
0.153846	0.0001
0.2	0.0001

--------------------------------------
